"Table 1a: Estimated population by sex, single year of age and 2011 Data Zone area, and council area: 30 June 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,PERSONS,,,,,,,,,,,,,,,,,,,
Area code,Area name,Council area,All ages,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+,,
S01006556,Summerhill - 04,Aberdeen City,758,6,8,8,10,4,10,6,8,10,4,15,5,4,11,7,7,3,5,6,10,3,5,11,7,13,7,8,10,15,16,12,11,16,5,17,9,11,6,9,11,14,11,8,7,13,2,6,12,10,16,10,10,13,13,9,9,4,17,12,6,11,5,9,14,7,14,7,6,6,5,10,9,2,11,5,0,2,8,6,9,8,6,4,5,7,6,6,3,2,9,5,,
S01006557,Summerhill - 05,Aberdeen City,641,7,4,9,9,7,3,9,5,11,14,9,7,5,6,14,8,10,6,3,1,1,0,7,6,10,8,9,5,9,14,18,18,16,11,11,3,10,14,14,7,13,8,3,3,8,5,5,15,4,1,3,12,8,1,5,7,8,14,17,11,2,4,7,8,4,7,6,10,6,9,12,10,6,15,10,4,2,4,2,1,3,1,2,0,6,2,1,1,0,2,5,,
S01006558,Midstocket - 01,Aberdeen City,558,5,6,3,5,2,3,3,4,5,7,6,2,8,1,2,3,2,3,4,1,6,4,6,5,12,13,7,10,12,7,18,9,7,9,8,9,8,24,11,20,10,4,7,6,7,4,12,9,7,6,3,7,6,10,5,5,9,2,8,7,6,9,2,12,6,6,2,4,7,7,3,7,6,8,4,4,6,2,3,4,7,0,6,2,3,2,3,9,0,0,4,,
S01006559,Midstocket - 02,Aberdeen City,602,3,2,4,5,7,4,4,10,2,2,9,6,5,10,5,11,5,2,5,9,8,8,5,10,7,5,5,5,12,10,13,6,15,5,11,5,5,14,11,10,20,6,6,7,6,8,4,7,3,7,13,9,9,8,8,9,8,8,10,6,13,5,9,7,10,11,11,7,14,6,3,3,10,9,4,3,5,3,5,0,1,2,2,4,6,4,0,1,1,0,1,,
S01006560,Midstocket - 03,Aberdeen City,954,10,4,6,11,15,10,15,8,14,21,10,13,16,8,15,13,13,6,5,1,4,8,2,12,10,15,12,15,7,8,9,14,14,16,7,12,10,20,16,11,16,6,15,8,11,14,9,22,9,17,18,32,17,6,13,9,9,21,16,16,11,10,11,10,9,11,10,9,11,13,15,8,12,14,7,4,5,12,6,3,5,0,5,4,6,2,0,7,5,0,9,,
S01006561,Midstocket - 04,Aberdeen City,747,9,10,12,12,9,10,9,3,9,7,9,0,18,11,9,14,9,5,3,4,0,8,9,8,6,2,6,7,9,9,8,10,3,10,4,13,8,11,15,20,13,12,6,12,6,6,10,7,18,10,8,4,14,11,15,12,8,16,9,7,14,9,11,10,7,8,3,8,10,22,9,14,11,5,4,3,5,5,5,5,4,5,2,2,3,1,3,4,3,2,8,,
S01006562,Midstocket - 05,Aberdeen City,991,4,6,7,15,8,14,12,19,20,12,12,8,9,10,10,16,10,14,6,8,3,12,10,10,5,10,5,9,10,10,16,11,11,10,19,6,11,20,11,9,16,14,11,28,10,20,15,17,15,22,17,12,9,19,18,21,12,17,11,8,10,24,13,12,5,11,14,15,10,11,9,8,5,9,9,7,8,8,7,5,4,4,11,5,3,3,4,3,3,5,6,,
S01006563,Midstocket - 06,Aberdeen City,671,10,17,6,6,18,5,9,7,2,9,11,16,10,17,7,10,10,8,3,3,3,3,9,5,9,4,4,3,18,10,11,5,4,18,17,13,8,19,11,5,13,9,6,15,7,13,7,8,9,9,16,5,16,8,10,3,10,4,2,9,5,5,2,5,8,9,2,0,6,8,6,5,4,7,1,7,1,3,8,1,5,6,1,9,1,3,2,0,4,2,3,,
S01006564,Rosemount - 01,Aberdeen City,972,7,2,4,5,5,7,5,8,10,11,9,13,5,5,13,5,7,3,2,2,5,11,16,16,11,21,35,30,25,23,28,33,35,30,28,37,17,19,26,17,14,12,15,7,5,14,19,5,15,10,9,14,13,13,6,11,9,8,9,11,17,9,5,3,8,9,11,5,8,3,5,11,7,3,5,5,5,2,6,5,3,2,3,2,6,3,6,2,3,0,0,,
S01006565,Rosemount - 02,Aberdeen City,968,11,1,6,5,3,4,3,9,8,3,2,4,3,1,4,2,1,1,17,32,40,44,61,61,49,49,28,39,46,46,34,10,28,13,26,14,11,18,12,4,6,9,7,2,2,5,7,13,6,9,12,12,6,8,9,3,7,5,8,2,3,7,2,2,7,1,5,2,1,6,4,7,4,1,3,0,2,3,4,3,1,1,3,1,1,0,0,0,0,1,2,,
S01006566,Rosemount - 03,Aberdeen City,778,10,5,4,8,5,4,8,9,1,2,1,2,0,2,1,3,3,3,5,6,12,6,13,28,9,22,23,22,31,33,35,26,30,10,24,13,28,34,19,19,11,15,12,6,8,2,1,4,8,11,4,8,4,9,7,7,9,8,8,5,6,3,4,7,7,8,5,5,2,6,9,5,4,7,5,5,4,1,4,4,2,1,0,1,0,1,3,1,1,0,1,,
S01006567,Rosemount - 04,Aberdeen City,721,3,2,1,2,4,2,8,3,6,3,4,0,2,2,1,3,2,3,3,9,21,29,24,28,34,32,24,41,35,23,29,16,20,7,6,9,8,6,18,6,2,1,11,7,2,4,7,5,9,9,7,1,12,5,2,3,13,15,9,5,5,4,9,3,6,10,1,6,5,6,7,2,2,8,1,6,4,2,1,3,5,2,2,2,4,0,0,0,2,0,5,,
S01006568,Rosemount - 05,Aberdeen City,871,11,6,1,6,2,4,4,7,2,3,3,7,2,10,3,4,3,3,0,9,9,14,24,23,32,26,27,33,40,32,44,49,38,30,31,35,9,17,14,10,18,6,15,6,3,4,10,21,3,8,5,10,8,5,9,12,4,9,1,3,3,4,7,9,10,6,7,4,8,4,4,1,3,1,1,0,3,1,0,1,1,1,0,1,0,0,0,0,0,1,3,,
S01006569,Rosemount - 06,Aberdeen City,542,3,5,2,6,4,5,4,3,2,3,5,3,4,1,2,0,3,1,4,2,3,4,7,8,19,15,7,19,27,19,21,11,14,18,19,18,12,7,12,8,6,8,3,4,6,3,11,5,11,3,9,1,2,3,9,7,6,9,6,2,4,4,9,8,3,6,4,5,6,2,5,4,2,4,3,3,3,3,6,1,4,1,2,0,1,0,3,1,1,0,0,,
S01006570,Rosemount - 07,Aberdeen City,756,4,12,7,12,10,7,4,7,12,1,8,13,4,7,6,6,11,6,5,4,6,3,9,16,11,3,6,16,10,11,18,20,30,27,10,21,15,10,11,16,8,7,5,9,11,2,11,6,10,21,9,16,14,13,11,9,7,13,18,9,6,10,5,13,11,6,5,4,5,6,2,4,2,5,7,4,4,5,5,1,2,2,1,1,1,4,5,2,2,0,2,,
S01006571,West End North - 01,Aberdeen City,881,3,5,8,8,7,5,5,11,9,9,13,11,6,19,14,14,11,14,7,0,8,3,14,16,5,10,7,14,21,23,17,18,15,19,25,17,5,13,7,23,24,15,14,8,7,12,11,14,23,16,14,6,11,13,13,15,12,10,7,3,13,13,10,11,5,8,5,8,5,11,3,11,7,7,3,5,8,2,7,7,4,0,2,2,3,2,3,3,1,3,2,,
S01006572,West End North - 02,Aberdeen City,948,12,6,6,6,4,14,8,12,13,6,11,14,14,29,10,17,5,14,3,7,2,5,8,7,3,9,11,13,5,14,22,4,10,7,12,11,9,5,18,7,16,23,6,15,7,17,15,14,17,8,17,6,9,19,23,21,17,16,20,21,16,13,17,8,14,15,11,5,6,12,8,6,11,11,8,12,4,7,4,4,6,8,8,7,3,4,7,1,2,1,9,,
S01006573,West End North - 03,Aberdeen City,792,2,4,11,6,11,3,15,9,7,12,14,8,18,12,14,20,16,14,12,3,3,9,7,9,16,0,8,16,19,13,7,5,8,9,6,8,11,10,11,7,13,8,15,7,19,11,4,16,10,17,22,11,12,14,12,22,13,15,21,12,14,7,9,4,9,10,2,5,3,2,3,7,6,5,2,4,5,3,0,2,2,2,5,2,3,2,2,1,1,0,3,,
S01006574,West End North - 04,Aberdeen City,1042,8,8,8,13,8,9,14,7,18,14,19,15,13,14,9,11,7,11,8,11,7,5,15,19,12,15,7,11,13,10,11,9,8,18,18,17,15,13,15,12,11,17,12,14,14,20,15,16,19,18,6,20,25,22,14,11,13,17,20,16,19,15,9,13,8,10,6,14,9,5,8,13,11,8,8,1,4,5,4,4,7,5,8,6,4,4,7,2,2,3,25,,
S01006575,West End South - 01,Aberdeen City,984,12,10,13,11,17,10,7,14,14,4,13,15,3,15,5,6,5,6,7,6,4,2,17,16,8,10,8,28,17,19,11,22,33,29,23,13,24,18,15,25,12,23,16,4,16,11,22,20,10,4,4,18,11,14,10,15,13,21,16,15,14,10,8,11,15,2,6,5,7,5,7,4,6,14,5,4,4,8,6,4,3,5,5,0,3,3,3,1,2,0,4,,
S01006576,West End South - 02,Aberdeen City,726,4,8,6,9,9,7,16,15,14,9,11,8,6,7,4,3,8,8,6,4,1,2,3,11,9,16,4,4,21,20,15,19,16,17,13,16,6,18,14,15,19,14,5,14,8,9,12,25,7,11,11,13,18,9,8,10,7,2,9,11,5,11,4,13,9,3,3,5,3,6,3,1,4,0,5,1,4,2,5,1,4,1,1,0,1,0,2,0,1,0,4,,
S01006577,West End South - 03,Aberdeen City,783,8,7,7,9,6,8,4,7,8,8,9,11,14,7,8,8,11,13,6,1,3,3,8,14,12,10,17,13,23,28,17,29,29,16,14,5,16,19,9,18,14,28,8,11,5,7,7,8,10,10,11,12,8,8,5,11,7,7,6,10,5,15,11,8,8,8,5,5,7,3,6,1,2,5,4,3,4,0,1,5,5,2,4,2,1,1,1,1,0,0,4,,
S01006578,West End South - 04,Aberdeen City,1082,9,7,8,11,9,5,4,7,7,5,3,1,12,0,5,7,3,7,4,7,7,8,21,17,23,32,31,18,56,65,39,55,32,40,33,45,21,43,21,23,32,1,6,14,5,13,23,9,12,3,8,7,5,4,21,9,7,14,5,6,8,10,11,8,9,6,6,6,7,7,7,5,2,6,3,3,3,2,1,4,2,0,0,0,1,0,0,1,1,1,7,,
S01006579,West End South - 05,Aberdeen City,1029,9,5,8,3,3,5,2,10,13,4,1,3,1,9,1,5,7,2,0,2,8,11,18,35,24,27,32,30,34,41,46,39,41,54,45,33,49,27,24,42,24,26,10,2,8,17,10,18,8,10,13,5,5,2,5,13,9,3,14,4,6,4,2,4,3,4,1,2,8,2,4,6,1,0,1,0,2,2,0,1,1,2,1,1,0,3,4,1,0,0,4,,
S01006580,West End South - 06,Aberdeen City,693,2,5,4,4,7,3,7,13,3,0,7,7,6,9,5,5,7,4,5,4,1,0,6,12,7,23,4,17,24,19,20,23,23,23,20,13,21,16,21,25,6,13,10,18,4,12,8,14,11,10,7,18,6,7,4,7,10,1,4,6,10,5,5,6,2,9,3,5,5,3,3,4,1,5,4,0,3,2,1,0,0,0,1,5,1,2,0,3,1,0,3,,
S01006581,West End South - 07,Aberdeen City,933,9,6,5,12,9,11,10,11,13,10,10,5,8,4,17,8,8,11,5,2,0,10,7,4,12,12,4,9,7,12,12,11,11,12,7,15,12,16,12,20,11,15,7,11,13,19,18,11,10,15,7,16,10,24,18,15,17,26,30,10,17,18,12,17,20,10,10,8,16,3,5,6,13,13,7,5,7,8,7,5,3,12,5,2,5,2,1,3,3,1,7,,
S01006582,City Centre West - 01,Aberdeen City,849,4,5,4,7,8,5,3,1,8,4,9,3,5,4,4,0,4,3,1,3,13,22,10,22,31,14,32,26,30,38,40,37,35,42,32,18,7,20,19,9,3,17,14,10,8,22,8,2,8,6,8,10,12,6,9,4,4,7,5,5,7,4,7,6,10,12,7,4,1,8,1,1,6,6,3,4,0,1,0,0,1,2,0,0,1,2,1,2,0,0,2,,
S01006583,City Centre West - 02,Aberdeen City,706,4,5,1,4,5,5,2,7,3,2,2,3,2,5,4,4,1,3,6,17,37,40,35,27,32,23,30,24,33,24,29,24,10,7,6,15,19,9,12,15,6,9,12,15,13,4,2,11,9,7,4,4,6,7,8,6,1,5,5,4,3,7,1,2,3,1,1,2,1,0,1,0,1,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,,
S01006584,City Centre West - 03,Aberdeen City,602,2,2,5,0,3,3,3,2,2,8,4,9,3,3,2,5,1,2,3,13,18,21,15,18,20,15,20,13,18,14,19,9,12,12,9,12,12,15,15,17,17,11,12,22,5,10,3,8,2,7,3,7,6,12,7,4,8,9,7,6,3,2,4,5,8,2,1,4,7,1,0,5,1,3,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1,2,0,,
S01006585,City Centre West - 04,Aberdeen City,777,2,7,3,2,4,9,5,5,9,3,7,10,7,4,1,8,4,7,4,6,9,8,15,17,27,19,20,25,26,23,45,28,30,25,22,23,15,12,2,11,16,6,11,9,12,14,11,7,22,1,10,4,10,7,4,5,7,10,7,3,4,2,1,3,7,7,2,4,2,4,5,5,8,4,2,0,4,1,6,1,2,2,2,2,0,4,2,1,0,1,4,,
S01006586,City Centre West - 05,Aberdeen City,1048,6,2,2,4,7,7,2,8,3,1,4,0,2,5,2,3,0,2,3,19,36,49,52,47,46,48,36,41,48,35,34,26,23,20,19,14,12,14,12,8,7,11,12,6,4,4,2,11,10,15,8,11,11,5,7,7,3,12,9,4,7,5,9,6,5,10,5,17,10,6,9,14,11,10,9,7,2,9,3,2,6,0,2,1,1,2,1,2,3,2,11,,
S01006587,City Centre East - 01,Aberdeen City,552,1,3,1,2,1,0,7,2,5,3,4,5,1,2,2,0,2,2,5,7,16,25,20,32,33,31,24,26,24,18,19,15,13,8,8,9,8,6,11,10,5,8,6,8,13,11,5,2,3,6,7,7,5,1,2,4,1,2,3,5,8,3,0,3,1,2,2,0,2,1,4,3,1,2,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,
S01006588,City Centre East - 02,Aberdeen City,640,0,6,5,3,5,7,4,4,3,4,1,0,6,0,4,1,1,3,1,14,26,33,28,33,24,35,27,27,31,17,25,17,18,15,11,9,10,13,9,8,12,7,8,7,9,10,7,5,4,9,2,6,2,5,5,6,3,3,6,2,0,2,3,4,2,3,2,5,0,2,3,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
S01006589,City Centre East - 03,Aberdeen City,652,4,5,9,5,3,0,6,3,2,3,8,2,2,1,3,2,4,3,3,18,20,24,35,22,31,33,29,29,27,24,17,18,14,9,12,10,6,6,10,10,10,5,8,3,5,16,12,2,9,0,4,10,5,4,9,6,6,1,5,6,3,1,1,5,3,5,2,4,5,1,2,3,6,3,4,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,
S01006590,City Centre East - 04,Aberdeen City,761,3,5,5,3,3,3,3,3,4,3,3,4,0,0,2,2,2,4,4,6,10,12,9,19,18,19,16,22,21,31,34,39,39,33,24,28,24,26,13,20,24,22,12,11,10,3,4,3,5,8,6,7,16,5,2,10,7,6,5,6,8,7,6,10,2,4,2,0,2,0,3,3,0,3,3,1,1,0,0,1,0,0,1,1,2,1,1,2,0,1,5,,
S01006591,Ferryhill North - 01,Aberdeen City,670,5,5,4,6,6,4,6,4,6,14,6,1,6,3,3,3,2,1,4,1,2,14,12,15,11,22,12,12,29,27,15,33,26,21,27,23,13,15,11,11,22,12,13,8,9,8,16,8,7,9,2,8,5,6,1,2,3,6,7,2,3,13,4,7,5,0,6,3,2,3,3,8,3,2,2,3,1,4,0,0,0,1,1,0,0,0,1,0,0,0,0,,
S01006592,Ferryhill North - 02,Aberdeen City,770,10,6,8,7,5,0,5,6,9,3,3,3,4,3,0,2,3,0,3,5,2,7,8,16,16,19,27,29,25,26,27,21,28,37,37,31,26,26,21,10,19,26,13,3,7,5,24,6,3,8,5,7,8,8,13,7,7,10,7,8,3,5,5,1,3,1,2,5,0,4,0,0,5,0,3,0,2,0,5,0,0,0,4,0,1,0,0,1,0,0,2,,
S01006593,Ferryhill North - 03,Aberdeen City,772,6,11,3,10,9,5,6,3,2,7,5,8,5,8,1,3,3,3,3,2,4,12,15,7,13,9,14,23,16,27,25,34,43,26,35,22,35,16,24,25,15,11,11,10,10,7,11,6,12,2,7,3,5,13,8,11,5,4,5,7,9,5,9,3,1,2,0,1,5,5,3,6,2,1,6,2,5,3,2,2,0,1,0,0,3,0,1,0,1,0,3,,
S01006594,Ferryhill North - 04,Aberdeen City,500,4,3,4,3,3,4,4,0,3,1,4,5,1,4,0,3,1,4,1,3,4,1,11,7,9,9,10,17,10,16,14,16,3,10,8,12,12,14,6,6,9,12,6,1,4,6,3,3,4,1,6,8,3,5,7,5,6,7,2,3,5,5,6,3,7,5,7,3,5,0,13,9,0,8,7,4,5,0,8,3,9,3,3,3,6,4,3,4,2,1,8,,
S01006595,Ferryhill North - 05,Aberdeen City,933,7,6,7,1,6,11,13,4,6,8,7,6,6,4,3,5,2,7,1,3,7,9,10,24,21,23,33,19,22,31,53,20,36,39,27,34,29,33,25,27,21,16,14,16,8,12,10,10,12,4,6,6,9,3,6,10,6,10,10,10,7,11,3,12,6,6,4,6,0,6,5,6,4,4,5,1,0,4,1,2,1,0,2,0,0,0,0,0,1,0,2,,
S01006596,Ferryhill North - 06,Aberdeen City,780,7,6,6,5,7,8,6,6,10,11,6,11,6,9,6,4,8,3,5,2,4,6,10,10,15,11,17,9,20,19,13,29,12,28,26,26,6,22,20,13,6,11,17,7,15,10,15,11,10,13,11,8,8,15,7,9,9,12,5,6,3,6,7,9,5,3,5,7,4,7,4,5,4,2,7,1,2,1,3,1,3,3,0,2,1,0,3,5,4,4,16,,
S01006597,Ferryhill North - 07,Aberdeen City,475,3,0,1,2,1,2,0,2,4,1,3,0,3,0,1,2,2,1,0,0,2,3,3,6,8,14,15,23,16,26,19,29,25,25,22,11,18,10,10,11,10,5,6,4,5,6,3,9,5,2,10,4,6,3,4,4,6,1,6,1,6,9,6,0,0,1,1,1,7,1,0,0,0,0,3,0,2,0,1,4,2,0,3,1,0,1,0,0,0,0,2,,
S01006598,Ferryhill South - 01,Aberdeen City,1033,14,12,12,10,14,18,14,12,13,13,14,12,12,16,5,12,11,5,3,5,3,3,11,11,8,10,7,5,9,15,20,18,17,22,17,30,20,14,19,10,15,27,10,16,21,17,27,27,11,18,13,15,5,17,12,11,12,16,15,11,11,16,18,11,10,10,15,7,7,10,0,5,17,14,1,5,6,10,5,2,4,9,3,4,9,1,1,3,1,2,4,,
S01006599,Ferryhill South - 02,Aberdeen City,805,4,3,2,4,7,5,3,5,2,5,4,6,5,1,6,3,4,0,1,4,9,10,5,13,11,18,2,15,23,23,26,27,27,17,24,20,20,13,11,20,18,5,16,6,13,9,8,12,14,5,11,15,8,5,4,18,7,4,11,11,17,11,13,5,15,10,9,11,10,7,9,4,7,10,3,3,6,3,5,2,8,4,0,2,3,5,2,5,1,2,5,,
S01006600,Ferryhill South - 03,Aberdeen City,1213,6,7,17,6,12,10,9,11,7,2,0,5,8,9,5,10,3,14,12,23,15,17,11,27,8,26,23,22,29,35,29,28,21,29,19,19,16,29,21,11,22,18,14,10,9,16,11,15,15,10,20,16,11,17,13,9,13,27,9,6,17,7,12,13,20,8,12,5,9,2,8,13,11,10,15,6,6,6,12,4,13,11,5,8,11,12,8,10,13,3,31,,
S01006601,Ferryhill South - 04,Aberdeen City,1006,6,2,8,8,6,4,8,10,6,5,14,2,7,5,7,7,4,4,0,8,10,14,5,19,17,16,22,28,35,21,23,24,30,17,27,27,11,23,21,28,25,7,15,13,14,11,8,16,5,14,14,16,12,16,13,22,13,10,17,14,10,13,12,15,6,11,7,5,7,7,8,3,7,8,5,2,10,11,7,5,2,7,3,3,4,0,4,1,3,2,4,,
S01006602,Ferryhill South - 05,Aberdeen City,903,14,11,9,16,12,13,12,6,5,10,7,9,11,7,10,6,11,3,7,1,6,2,5,6,6,6,7,4,17,19,12,13,19,15,17,18,29,15,16,14,16,12,11,14,14,6,11,12,11,14,11,14,6,13,16,9,13,13,9,8,13,13,9,12,15,2,6,6,8,12,6,9,9,9,4,3,6,4,5,8,12,4,8,9,6,9,6,5,11,5,10,,
S01006603,"Kincorth, Leggart and Nigg North - 01",Aberdeen City,800,5,7,11,9,7,11,13,4,12,7,11,6,17,7,6,4,5,9,5,7,8,5,14,7,9,4,6,14,18,11,9,13,5,11,22,12,16,17,14,13,12,12,15,7,6,10,10,12,9,12,13,8,10,7,12,17,9,8,10,16,9,11,12,4,8,4,10,9,7,6,8,12,8,6,7,6,6,7,4,4,6,1,6,9,5,5,4,6,2,0,2,,
S01006604,"Kincorth, Leggart and Nigg North - 02",Aberdeen City,663,8,6,8,6,7,8,9,3,8,8,10,2,12,6,7,9,3,6,6,7,4,2,6,10,7,15,10,13,8,15,9,17,9,14,11,8,19,5,4,8,12,3,8,0,8,6,6,12,8,7,9,12,4,6,11,4,10,9,12,8,13,15,14,13,12,7,3,4,5,6,3,7,5,14,5,6,2,9,1,5,5,5,4,2,2,0,3,1,1,1,2,,
S01006605,"Kincorth, Leggart and Nigg North - 03",Aberdeen City,733,6,10,13,7,14,14,9,13,12,8,6,8,8,2,11,4,11,6,6,2,9,6,3,7,12,9,4,11,12,9,10,9,9,24,23,11,25,14,13,14,10,6,8,10,10,4,12,12,8,9,5,8,5,3,14,6,10,3,10,12,12,17,6,7,5,4,8,1,4,10,4,5,3,5,8,6,2,4,5,5,3,4,7,5,5,0,0,2,5,4,8,,
S01006606,"Kincorth, Leggart and Nigg North - 04",Aberdeen City,817,3,9,6,6,4,8,11,7,1,7,5,11,3,3,7,3,5,9,9,0,5,4,12,7,8,11,10,11,17,6,16,11,15,5,7,9,12,2,8,3,14,7,12,11,18,11,7,9,10,13,11,9,11,17,22,24,9,11,11,8,4,10,9,20,14,13,10,11,5,5,8,12,10,11,10,8,14,8,9,10,11,5,10,6,11,9,9,3,1,2,8,,
S01006607,"Kincorth, Leggart and Nigg North - 05",Aberdeen City,916,11,10,17,14,15,13,11,9,7,15,9,9,8,13,12,8,6,13,6,2,4,7,7,9,14,4,5,11,17,14,11,22,18,20,16,9,7,25,11,19,22,14,11,9,7,14,9,14,10,11,17,14,5,13,12,23,19,10,15,18,12,15,11,9,8,5,8,10,4,2,10,4,3,7,3,2,5,3,8,5,9,2,3,13,4,5,4,5,1,3,8,,
S01006608,"Kincorth, Leggart and Nigg South - 01",Aberdeen City,2073,44,40,43,34,56,35,34,18,27,21,28,23,24,14,20,20,19,23,14,6,8,7,14,26,24,29,37,44,40,62,65,61,62,46,38,54,48,44,47,39,35,35,34,27,28,14,25,20,20,38,17,25,19,20,20,19,22,19,16,20,17,14,14,12,11,13,17,9,14,7,16,14,13,14,9,9,7,5,8,10,6,3,4,4,4,1,2,1,1,2,1,,
S01006609,"Kincorth, Leggart and Nigg South - 02",Aberdeen City,1023,10,15,20,11,12,3,8,13,11,11,12,9,10,11,12,7,8,10,9,10,12,2,13,11,8,7,14,20,12,15,15,23,26,22,15,8,10,10,12,18,15,9,12,23,8,9,13,16,14,16,11,10,16,26,19,14,8,16,12,11,12,12,17,13,18,9,15,6,10,3,17,14,7,16,9,5,2,7,4,9,6,4,6,7,6,5,3,7,4,3,4,,
S01006610,"Kincorth, Leggart and Nigg South - 03",Aberdeen City,420,6,5,4,7,6,3,4,4,3,6,2,2,3,6,2,2,4,2,6,3,0,1,6,1,4,4,2,7,5,8,12,3,7,15,11,9,3,5,12,7,5,1,4,5,6,3,3,4,5,3,9,9,2,9,5,5,5,3,10,10,8,6,3,10,5,6,5,5,4,2,2,3,5,2,2,2,0,0,4,4,6,6,2,5,0,3,4,1,5,1,1,,
S01006611,"Kincorth, Leggart and Nigg South - 04",Aberdeen City,896,6,7,13,7,11,16,15,12,12,12,11,9,10,12,8,5,10,6,9,0,5,8,6,6,11,11,10,18,26,16,16,20,8,12,12,20,19,18,21,19,15,14,15,16,10,8,6,22,4,12,10,9,11,15,4,9,19,17,17,11,14,9,14,13,11,11,11,4,7,1,4,6,5,1,2,5,2,3,7,2,0,8,5,5,4,3,5,3,4,5,5,,
S01006612,"Kincorth, Leggart and Nigg South - 05",Aberdeen City,799,7,5,6,6,6,10,3,8,8,9,0,7,8,5,10,6,7,7,3,4,7,7,10,7,3,8,6,11,13,18,18,6,5,9,14,9,15,13,11,16,11,7,16,8,11,14,17,11,9,9,15,6,17,17,14,13,13,24,11,12,18,6,21,13,11,8,12,9,9,4,12,8,5,11,8,6,7,7,3,2,3,2,7,5,3,2,1,2,1,0,7,,
S01006613,Cove South - 01,Aberdeen City,599,7,5,5,7,4,8,6,6,6,8,6,2,4,11,3,7,8,10,7,1,3,5,5,5,11,5,12,3,8,7,9,14,9,15,8,13,8,3,7,11,6,13,11,13,11,6,7,5,18,8,7,12,8,10,10,14,14,6,14,10,13,7,10,12,5,3,6,9,2,3,9,5,3,2,4,3,3,1,2,1,0,1,0,2,3,1,1,1,0,2,0,,
S01006614,Cove South - 02,Aberdeen City,686,8,12,6,8,7,5,9,9,5,12,10,10,12,5,8,12,8,10,8,6,6,5,12,9,8,9,7,16,11,10,13,5,13,14,11,17,9,5,13,13,10,14,12,13,5,15,19,7,15,8,16,18,7,10,10,9,7,12,9,7,8,9,9,6,8,3,4,0,2,2,4,3,3,2,1,2,7,3,1,0,0,3,1,1,0,0,1,1,0,0,3,,
S01006615,Cove South - 03,Aberdeen City,814,9,4,10,7,5,18,13,16,13,20,11,9,17,15,8,12,4,7,6,1,8,8,13,7,5,4,6,6,5,7,10,7,18,4,10,9,19,17,14,18,14,22,12,18,18,6,20,22,19,19,18,15,28,12,11,11,15,9,9,5,5,8,8,8,7,6,6,5,5,3,6,6,3,7,1,4,0,3,4,0,3,2,1,2,1,0,0,1,2,1,3,,
S01006616,Cove South - 04,Aberdeen City,725,2,11,10,8,7,7,14,7,7,7,6,5,1,6,4,3,4,3,4,6,4,3,10,8,9,5,10,19,12,17,14,30,14,15,15,13,18,12,13,9,9,6,5,12,5,6,6,9,5,12,12,9,14,20,9,10,13,15,25,12,19,15,14,18,11,6,7,7,4,5,7,3,0,3,1,1,6,1,0,3,1,0,2,1,0,0,0,0,1,0,3,,
S01006617,Cove South - 05,Aberdeen City,682,8,9,10,6,8,9,1,6,8,4,2,8,4,4,2,10,6,3,4,6,6,3,3,6,7,7,2,8,14,14,10,11,10,12,5,2,12,16,8,12,6,5,5,13,4,3,4,15,6,6,11,10,13,16,9,12,12,17,16,8,12,11,9,10,14,13,7,11,6,12,17,7,12,11,3,3,4,6,6,4,5,2,3,2,3,2,2,3,3,2,0,,
